brand,name,product_type,category,material,standard,max_age_mfr_years,max_age_use_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,inspection_interval_years,manufacturer_code,manual_url,product_page_url,recall_url,inspection_notice_url
Notch,Treemaster Adjustable Friction Saver with Wear Safe Rings,Friction Saver,Friction Savers,1/2 Treemaster / Wear Safe rings,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logics-steel-ring-adjustable-friction-saver-with-1-2-treemaster/,,
Rope Logic,12in Friction Saver Prusik w/ Steel Ring,Prusik,Friction Savers,Prusik cord / Steel ring,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logics-prusik-only-steel-adjustable-friction-saver/,,
Rope Logic,10ft KMIII Adjustable Friction Saver w/ Steel Rings,Friction Saver,Friction Savers,5/8 KMIII x 10ft / Steel rings,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logics-steel-ring-adjustable-friction-saver-5-8-x-10-kmiii-green/,,
Notch,Treemaster Friction Saver with Wear Safe Rings,Friction Saver,Friction Savers,1/2 Treemaster / Wear Safe rings,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logics-steel-ring-friction-saver-with-1-2-treemaster/,,
PROTOS,PROTOS Integral Arborist,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Arborist - Oranje,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Arborist - Rood,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Arborist - Zwart,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Arborist - Zwart-rood,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Arborist - Rood-geel,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Arborist - Rood-grijs,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Arborist - Oranje-geel,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Arborist - Zwart-geel,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Arborist - Oranje-grijs,ppe,Helmet,ABS (shell),"EN 12492, EN 397, EN 1078*, EN 1077 B*, EN 1731 S, EN 352-3 (*with PROTOS Maclip chinstrap)",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,205000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-arborist,,
PROTOS,PROTOS Integral Industry,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Industry - Oranje,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Industry - Rood,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Industry - Zwart,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Industry - Zwart-rood,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Industry - Rood-geel,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Industry - Rood-grijs,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Industry - Oranje-geel,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Industry - Zwart-geel,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Industry - Oranje-grijs,ppe,Helmet,ABS (shell),"EN 397, EN 1078* (*with PROTOS Maclip chinstrap), ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,202000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-industry,,
PROTOS,PROTOS Integral Forest,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
PROTOS,PROTOS Integral Forest - Oranje,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
PROTOS,PROTOS Integral Forest - Rood,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
PROTOS,PROTOS Integral Forest - Zwart,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
PROTOS,PROTOS Integral Forest - Zwart-rood,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
PROTOS,PROTOS Integral Forest - Rood-geel,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
PROTOS,PROTOS Integral Forest - Rood-grijs,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
PROTOS,PROTOS Integral Forest - Oranje-geel,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
PROTOS,PROTOS Integral Forest - Zwart-geel,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
PROTOS,PROTOS Integral Forest - Oranje-grijs,ppe,Helmet,ABS (shell),"EN 397, EN 352-3, EN 1731 S, ANSI Z89.1, AS/NZS 1801",5,,,,,,,"Inside helmet shell, forehead area (written/printed)",,204000,https://protos.co.nz/wp-content/uploads/2019/09/PROTOS-Integral-Helmets-Manual.pdf,https://www.protos.at/produkte/protos-forest,,
Petzl,OK BALL-LOCK,ppe,Connectors,Aluminium,"CE EN 362, CE EN 12275 type B, EAC",,,25 kN,,,,,,,M33A BL,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/OK,,
Petzl,OK SCREW-LOCK,ppe,Connectors,Aluminium,"CE EN 362, CE EN 12275 type B, EAC",,,25 kN,,,,,,,M33A SL,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/OK,,
Petzl,OK TRIACT-LOCK,ppe,Connectors,Aluminium,"CE EN 362, CE EN 12275 type B, EAC",,,25 kN,,,,,,,M33A TL,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/OK,,
Petzl,OK TRIACT-LOCK Black,ppe,Connectors,Aluminium,"CE EN 362, CE EN 12275 type B, EAC",,,25 kN,,,,,,,M33A TLN,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/OK,,
Petzl,OXAN SCREW-LOCK,ppe,Connectors,Steel,"CE EN 362, EAC",,,38 kN,,,,,,,M72A SL,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/OXAN,,
Petzl,OXAN TRIACT-LOCK,ppe,Connectors,Steel,"CE EN 362, EAC",,,38 kN,,,,,,,M72A TL,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/OXAN,,
Petzl,WILLIAM BALL-LOCK,ppe,Connectors,Aluminium,"CE EN 362, CE EN 12275 type B, EAC, NFPA 2500 Technical Use",,,27 kN,,,,,,,M36A BL,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/WILLIAM,,
Petzl,WILLIAM SCREW-LOCK,ppe,Connectors,Aluminium,"CE EN 362, CE EN 12275 type B, EAC, NFPA 2500 Technical Use",,,27 kN,,,,,,,M36A SL,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/WILLIAM,,
Petzl,WILLIAM TRIACT-LOCK,ppe,Connectors,Aluminium,"CE EN 362, CE EN 12275 type B, EAC, NFPA 2500 Technical Use",,,27 kN,,,,,,,M36A TL,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/WILLIAM,,
Petzl,WILLIAM TRIACT-LOCK Black,ppe,Connectors,Aluminium,"CE EN 362, CE EN 12275 type B, EAC, NFPA 2500 Technical Use",,,27 kN,,,,,,,M36A TLN,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009YHfzAAG,https://www.petzl.com/INT/en/Professional/Connectors/WILLIAM,,
Petzl,MICROFLIP 2.5m,ppe,Fliplines,"Steel, aluminium, polyester","CE EN 358, EAC",,,,,,,,,,L33 025,,https://www.petzl.com/US/en/Professional/Lanyards-and-energy-absorbers/MICROFLIP,,
Petzl,MICROFLIP 4m,ppe,Fliplines,"Steel, aluminium, polyester","CE EN 358, EAC",,,,,,,,,,L33 040,,https://www.petzl.com/US/en/Professional/Lanyards-and-energy-absorbers/MICROFLIP,,
Petzl,MICROFLIP 5.5m,ppe,Fliplines,"Steel, aluminium, polyester","CE EN 358, EAC",,,,,,,,,,L33 055,,https://www.petzl.com/US/en/Professional/Lanyards-and-energy-absorbers/MICROFLIP,,
Petzl,EJECT,ppe,Anchors / Rigging,"Aluminium, nylon, polyester","CE EN 795 B, CE EN 12278, EAC",,,,,,11,13,,,P071,,https://www.petzl.com/US/en/Professional/Anchors/EJECT,,
Petzl,NAJA,ppe,Anchors / Rigging,"Aluminium, nylon, polyester","CE EN 795 B, CE EN 12278, EAC",,,,,,11,13,,,P072,,https://www.petzl.com/US/en/Professional/Anchors/NAJA,,
Petzl,ASTRO BOD FAST,ppe,Harnesses,"Nylon, polyester","CE EN 361, CE EN 358, CE EN 813, CE EN 12841 type B, EAC",10,,,,,,,Label inside waistbelt,,C083AA00 / C083AA01 / C083AA02,,https://www.petzl.com/INT/en/Professional/Harnesses/ASTRO,https://www.petzl.com/INT/en/Professional/safety-alerts/2026-2-23/ASTRO-and-CANYON-GUIDE-harness-safety-alert--Replacement-of-the-ventral-D-ring,
Petzl,NEWTON EasyFit,ppe,Harnesses,"Nylon, polyester","CE EN 361, CE EN 358, CE EN 813, EAC",10,,,,,,,Label inside waistbelt,,C073,,https://www.petzl.com/INT/en/Professional/Harnesses/NEWTON,https://www.petzl.com/US/en/Professional/safety-alerts/2022-10-12/NEWTON-EASYFIT-Harness-Safety-Notice,
Petzl,VOLT size 1,ppe,Harnesses,"Nylon, polyester","CE EN 361, CE EN 358, CE EN 813, EAC",10,,,,,,,Label inside waistbelt,,C052AA00,,https://www.petzl.com/INT/en/Professional/Harnesses/VOLT,,
Petzl,VOLT size 2,ppe,Harnesses,"Nylon, polyester","CE EN 361, CE EN 358, CE EN 813, EAC",10,,,,,,,Label inside waistbelt,,C052AA01,,https://www.petzl.com/INT/en/Professional/Harnesses/VOLT,,
Petzl,GRILLON 2m,ppe,Positioning lanyards,"Nylon, aluminium","CE EN 358, CE EN 12841 type C, EAC, ANSI Z359.3",,,,,,,,,,L052AA00,,https://www.petzl.com/US/en/Professional/Lanyards-and-energy-absorbers/GRILLON,,
Petzl,GRILLON 3m,ppe,Positioning lanyards,"Nylon, aluminium","CE EN 358, CE EN 12841 type C, EAC, ANSI Z359.3",,,,,,,,,,L052AA01,,https://www.petzl.com/US/en/Professional/Lanyards-and-energy-absorbers/GRILLON,,
Petzl,GRILLON 5m,ppe,Positioning lanyards,"Nylon, aluminium","CE EN 358, CE EN 12841 type C, EAC, ANSI Z359.3",,,,,,,,,,L052AA03,,https://www.petzl.com/US/en/Professional/Lanyards-and-energy-absorbers/GRILLON,,
Petzl,GRILLON HOOK 2m,ppe,Positioning lanyards,"Nylon, aluminium","CE EN 358, CE EN 12841 type C, EAC, ANSI Z359.3",,,,,,,,,,L052CA00,,https://www.petzl.com/INT/en/Professional/Lanyards-and-energy-absorbers/GRILLON-HOOK-European-version,,
Petzl,GRILLON HOOK 3m,ppe,Positioning lanyards,"Nylon, aluminium","CE EN 358, CE EN 12841 type C, EAC, ANSI Z359.3",,,,,,,,,,L052CA01,,https://www.petzl.com/INT/en/Professional/Lanyards-and-energy-absorbers/GRILLON-HOOK-European-version,,
Petzl,GRILLON HOOK 5m,ppe,Positioning lanyards,"Nylon, aluminium","CE EN 358, CE EN 12841 type C, EAC, ANSI Z359.3",,,,,,,,,,L052CA03,,https://www.petzl.com/INT/en/Professional/Lanyards-and-energy-absorbers/GRILLON-HOOK-European-version,,
Petzl,ASCENSION Left,ppe,Rope clamps,"Aluminium, stainless steel, plastic","CE EN 567, CE EN 12841 type B, EAC, NFPA 1983 Technical Use",,,,,,8,13,,,B17ALA,,https://www.petzl.com/INT/en/Professional/Rope-clamps/ASCENSION,,
Petzl,ASCENSION Right,ppe,Rope clamps,"Aluminium, stainless steel, plastic","CE EN 567, CE EN 12841 type B, EAC, NFPA 1983 Technical Use",,,,,,8,13,,,B17ARA,,https://www.petzl.com/INT/en/Professional/Rope-clamps/ASCENSION,,
Petzl,GRIGRI,Belay / Descender,Belay devices,"Aluminium, stainless steel, nylon",,,,,,,8.5,11,,,D100,,https://www.petzl.com/US/en/Sport/Belay-Devices-And-Descenders/GRIGRI,,
Petzl,GRILLON (rope clamp body),ppe,Rope clamps,"Aluminium, nylon","CE EN 567, CE EN 12841 type C, EAC",,,,,,,,,,L052,,https://www.petzl.com/US/en/Professional/Lanyards-and-energy-absorbers/GRILLON,,
Petzl,MICROGRAB,ppe,Rope clamps,Aluminium,"CE EN 358, CE EN 567, EAC",,,,,,10,13,,,B53A,,https://www.petzl.com/US/en/Professional/Lanyards-and-energy-absorbers/MICROGRAB,,
Petzl,ASAP,ppe,Mobile fall arresters,"Aluminium, stainless steel","CE EN 12841 type A, CE EN 353-2, EAC",,,,,,10,13,,,B070AA00,,https://www.petzl.com/INT/en/Professional/Mobile-fall-arresters/ASAP,,
Petzl,ASAP LOCK,ppe,Mobile fall arresters,"Aluminium, stainless steel","CE EN 12841 type A, CE EN 353-2, EAC",,,,,,10,13,,,B071BA00,,https://www.petzl.com/INT/en/Professional/Mobile-fall-arresters/ASAP-LOCK,,
Petzl,MICRO SWIVEL,Swivel,Anchors / Rigging,"Aluminium, plastic","CE, EAC",,,23 kN,,,,,,,P58 XSO,,https://www.petzl.com/US/en/Professional/Anchors/MICRO-SWIVEL,,
Petzl,SWIVEL OPEN,ppe,Anchors / Rigging,"Aluminium, nylon","CE, EAC, NFPA 2500 Technical Use",,,23 kN,,,,,,,P58 SO,,https://www.petzl.com/US/en/Professional/Anchors/SWIVEL-OPEN,,
Petzl,PANTIN Right,no ppe,Rope clamps,"Aluminium, stainless steel, nylon",,,,,,,8,13,,,B02CRA,,https://www.petzl.com/INT/en/Professional/Rope-clamps/PANTIN,,
Petzl,ABSORBICA-I VARIO,ppe,Energy absorbers,"Polyester, nylon, aluminium","CE EN 355, EAC, ANSI Z359.13",,,,,140,,,,,L016AB00,,https://www.petzl.com/INT/en/Professional/Lanyards-and-energy-absorbers/ABSORBICA-I-VARIO,,
Petzl,JANE-I 60cm,ppe,Fall arrest lanyards,Nylon,"CE EN 354, CE EN 358, EAC",,,22 kN,,,,,Plastic sheath,,PL050AA00,,https://www.petzl.com/INT/en/Professional/Lanyards-and-energy-absorbers/JANE-I,,
Petzl,JANE-I 100cm,ppe,Fall arrest lanyards,Nylon,"CE EN 354, CE EN 358, EAC",,,22 kN,,,,,Plastic sheath,,PL050AA01,,https://www.petzl.com/INT/en/Professional/Lanyards-and-energy-absorbers/JANE-I,,
Petzl,JANE-I 150cm,ppe,Fall arrest lanyards,Nylon,"CE EN 354, CE EN 358, EAC",,,22 kN,,,,,Plastic sheath,,PL050AA02,,https://www.petzl.com/INT/en/Professional/Lanyards-and-energy-absorbers/JANE-I,,
Petzl,AXIS 11mm 5m Blue,ppe,Ropes,Nylon,"CE EN 1891 type A, EAC, NFPA 2500 Technical Use",,,,,,,,,,L38005B,,https://www.petzl.com/INT/en/Professional/Ropes/AXIS-11-mm,,
Petzl,AXIS 11mm 5m Yellow,ppe,Ropes,Nylon,"CE EN 1891 type A, EAC, NFPA 2500 Technical Use",,,,,,,,,,L38005J,,https://www.petzl.com/INT/en/Professional/Ropes/AXIS-11-mm,,
Petzl,AXIS 11mm 5m Orange,ppe,Ropes,Nylon,"CE EN 1891 type A, EAC, NFPA 2500 Technical Use",,,,,,,,,,L38005O,,https://www.petzl.com/INT/en/Professional/Ropes/AXIS-11-mm,,
Petzl,AXIS 11mm 5m Red,ppe,Ropes,Nylon,"CE EN 1891 type A, EAC, NFPA 2500 Technical Use",,,,,,,,,,L38005R,,https://www.petzl.com/INT/en/Professional/Ropes/AXIS-11-mm,,
Petzl,Am'D,ppe,Connectors,Aluminium,"CE EN 12275, CE EN 362, NFPA 2500 Technical Use, GB/T 23469 / B, UIAA, EAC",UNL,,27 kN,,,,,,,M34A / M34AB,https://www.petzl.com/sfc/servlet.shepherd/version/download/068Tx000009q1ZBIAY,https://www.petzl.com/NL/en/Professional/Connectors/Am-D,,
